LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
LPR-0650-05,2019-06-13 14:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.13,ug/l,0.2,Y,Yes,-74.16365098,40.75709332
LPR-0700-04,2019-06-28 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.11,ug/l,0.2,Y,Yes,-74.15996203,40.76352307
LPR-0700-04,2019-06-28 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.21,ug/l,0.2,Y,Yes,-74.15996203,40.76352307
LPR-0715-03,2019-06-28 11:05:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.12,ug/l,0.2,Y,Yes,-74.15891348,40.76579652
LPR-0715-03,2019-06-28 11:05:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.37,ug/l,0.2,Y,Yes,-74.15891348,40.76579652
LPR-0751-01,2019-06-26 11:25:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.14,ug/l,0.2,Y,Yes,-74.15694025,40.77024753
LPR-0751-01,2019-06-26 11:25:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.53,ug/l,0.2,Y,Yes,-74.15694025,40.77024753
LPR-0765-01,2019-06-12 10:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.14,ug/l,0.2,Y,Yes,-74.15513839,40.77185951
LPR-0765-01,2019-06-12 10:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.36,ug/l,0.2,Y,Yes,-74.15513839,40.77185951
LPR-0790-01,2019-06-27 14:50:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,Y,Yes,-74.15287657,40.77514289
LPR-0790-01,2019-06-27 14:50:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.74,ug/l,0.2,Y,Yes,-74.15287657,40.77514289
LPR-0650-05,2019-06-13 00:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.16365098,40.75709332
LPR-0650-05,2019-06-13 00:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.14,ug/l,0.2,Y,Yes,-74.16365098,40.75709332
LPR-0060-10,2019-06-13 16:05:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,1.8,mg/kg,0.048,Y,Yes,-74.11451188,40.71526797
LPR-0060-10,2019-06-13 16:45:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,6.6,mg/kg,0.14,Y,Yes,-74.11451188,40.71526797
LPR-0074-02,2019-06-13 17:25:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,7.9,mg/kg,0.26,Y,Yes,-74.12098246,40.71700479
LPR-0074-02,2019-06-13 11:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,11.0,mg/kg,0.29,Y,Yes,-74.12098246,40.71700479
LPR-0099-01,2019-06-17 12:05:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,2.2,mg/kg,0.053,Y,Yes,-74.11968335,40.720425
LPR-0099-01,2019-06-17 15:30:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,9.0,mg/kg,0.29,Y,Yes,-74.11968335,40.720425
LPR-0170-02,2019-06-25 11:20:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,3.3,mg/kg,0.14,Y,Yes,-74.11895754,40.73061347
LPR-0210-03,2019-06-21 15:45:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,2.3,mg/kg,0.076,Y,Yes,-74.11765335,40.73626574
LPR-0220-02,2019-06-24 14:50:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,1.9,mg/kg,0.073,Y,Yes,-74.11788185,40.7376289
LPR-0300-02,2019-06-11 13:30:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,9.7,mg/kg,0.36,Y,Yes,-74.12899201,40.74143985
LPR-0321-01,2019-06-25 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,12.0,mg/kg,0.44,Y,Yes,-74.13327493,40.74240449
LPR-0325-01,2019-06-21 11:25:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,2.3,mg/kg,0.057,Y,Yes,-74.1339389,40.74133847
LPR-0340-06,2019-06-12 14:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,9.8,mg/kg,0.35,Y,Yes,-74.13674033,40.74175997
LPR-0340-09,2019-06-11 15:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,1.7,mg/kg,0.059,Y,Yes,-74.13669353,40.74120442
LPR-0374-03,2019-06-20 15:30:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,4.0,mg/kg,0.08,Y,Yes,-74.14176444,40.73885986
LPR-0380-05,2019-06-19 16:20:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,5.4,mg/kg,0.13,Y,Yes,-74.14312836,40.73853202
LPR-0430-02,2019-06-27 11:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,8.1,mg/kg,0.31,Y,Yes,-74.14938052,40.73324898
LPR-0450-10,2019-06-20 11:10:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,5.4,mg/kg,0.16,Y,Yes,-74.15341584,40.73372834
LPR-0480-02R,2019-06-18 17:25:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,3.2,mg/kg,0.12,Y,Yes,-74.15886238,40.73394289
LPR-0510-05,2019-06-26 14:30:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,6.2,mg/kg,0.16,Y,Yes,-74.16202016,40.7374817
LPR-0510-07,2019-06-19 11:50:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,8.7,mg/kg,0.18,Y,Yes,-74.16308085,40.73715645
LPR-0530-04,2019-06-18 12:45:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,2.4,mg/kg,0.052,Y,Yes,-74.16359001,40.74010598
LPR-0560-03,2019-06-24 11:05:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,5.0,mg/kg,0.12,Y,Yes,-74.16552115,40.74421152
LPR-0625-03,2019-06-14 11:25:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,6.5,mg/kg,0.17,Y,Yes,-74.1642667,40.75352923
LPR-0640-01,2019-06-14 14:45:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,9.3,mg/kg,0.21,Y,Yes,-74.1650289,40.75575814
LPR-0650-05,2019-06-13 14:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,3.6,mg/kg,0.12,Y,Yes,-74.16365098,40.75709332
LPR-0700-04,2019-06-28 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,2.7,mg/kg,0.076,Y,Yes,-74.15996203,40.76352307
LPR-0715-03,2019-06-28 11:05:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,11.0,mg/kg,0.36,Y,Yes,-74.15891348,40.76579652
LPR-0751-01,2019-06-26 11:25:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,7.5,mg/kg,0.18,Y,Yes,-74.15694025,40.77024753
LPR-0765-01,2019-06-12 10:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,4.1,mg/kg,0.12,Y,Yes,-74.15513839,40.77185951
LPR-0790-01,2019-06-27 14:50:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,13.0,mg/kg,0.39,Y,Yes,-74.15287657,40.77514289
LPR-0650-05,2019-06-13 00:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,4.0,mg/kg,0.14,Y,Yes,-74.16365098,40.75709332
LPR-0049-01,2019-07-08 14:25:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.11971498,40.71362809
LPR-0049-01,2019-07-08 14:25:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.11971498,40.71362809
LPR-0049-01,2019-07-08 16:30:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.11971498,40.71362809
LPR-0049-01,2019-07-08 16:30:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.11971498,40.71362809
LPR-0074-04,2019-07-01 16:20:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.11,ug/l,0.2,Y,Yes,-74.11839029,40.71700517
LPR-0074-04,2019-07-01 16:20:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.18,ug/l,0.2,Y,Yes,-74.11839029,40.71700517
LPR-0074-04,2019-07-02 11:10:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.11839029,40.71700517
LPR-0074-04,2019-07-02 11:10:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.11839029,40.71700517
LPR-0088-01,2019-07-01 11:45:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.11,ug/l,0.2,Y,Yes,-74.11968147,40.71872798
LPR-0088-01,2019-07-01 11:45:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.28,ug/l,0.2,Y,Yes,-74.11968147,40.71872798
LPR-0088-01,2019-07-02 15:30:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.11968147,40.71872798
LPR-0088-01,2019-07-02 15:30:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.11968147,40.71872798
LPR-0220-04,2019-07-10 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.11722066,40.73767696
LPR-0220-04,2019-07-10 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.11722066,40.73767696
LPR-0403-01,2019-07-09 11:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.14559291,40.73595704
LPR-0403-01,2019-07-09 11:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.14559291,40.73595704
LPR-0430-07,2019-07-10 10:45:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.14951226,40.73441239
LPR-0430-07,2019-07-10 10:45:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.14951226,40.73441239
LPR-0752-01R,2019-07-09 16:10:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.15594434,40.77018244
LPR-0752-01R,2019-07-09 16:10:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.15594434,40.77018244
LPR-0790-03R,2019-07-09 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.1522416,40.77493312
LPR-0430-07,2019-07-10 00:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.14951226,40.73441239
LPR-0430-07,2019-07-10 00:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7470,7439-97-6,Mercury,0.2,ug/l,0.2,N,Yes,-74.14951226,40.73441239
LPR-0049-01,2019-07-08 14:25:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,1.5,mg/kg,0.031,Y,Yes,-74.11971498,40.71362809
LPR-0049-01,2019-07-08 16:30:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,2.1,mg/kg,0.056,Y,Yes,-74.11971498,40.71362809
LPR-0074-04,2019-07-01 16:20:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,3.0,mg/kg,0.14,Y,Yes,-74.11839029,40.71700517
LPR-0074-04,2019-07-02 11:10:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,0.79,mg/kg,0.026,Y,Yes,-74.11839029,40.71700517
LPR-0088-01,2019-07-01 11:45:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,2.4,mg/kg,0.065,Y,Yes,-74.11968147,40.71872798
LPR-0088-01,2019-07-02 15:30:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,7.4,mg/kg,0.3,Y,Yes,-74.11968147,40.71872798
LPR-0220-04,2019-07-10 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,0.054,mg/kg,0.035,Y,Yes,-74.11722066,40.73767696
LPR-0403-01,2019-07-09 11:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,3.5,mg/kg,0.16,Y,Yes,-74.14559291,40.73595704
LPR-0430-07,2019-07-10 10:45:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,11.0,mg/kg,0.38,Y,Yes,-74.14951226,40.73441239
LPR-0752-01R,2019-07-09 16:10:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,0.93,mg/kg,0.021,Y,Yes,-74.15594434,40.77018244
LPR-0790-03R,2019-07-09 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,0.16,mg/kg,0.02,Y,Yes,-74.1522416,40.77493312
LPR-0430-07,2019-07-10 00:00:00,2019 OU2 PDI Porewater Passive Sampler,SW7471,7439-97-6,Mercury,10.0,mg/kg,0.36,Y,Yes,-74.14951226,40.73441239
LPR-0060-10,2019-06-13 16:05:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,2.7,ug/l,10.0,Y,Yes,-74.11451188,40.71526797
LPR-0060-10,2019-06-13 16:05:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,13.0,ug/l,10.0,Y,Yes,-74.11451188,40.71526797
LPR-0060-10,2019-06-13 16:45:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,3.9,ug/l,10.0,Y,Yes,-74.11451188,40.71526797
LPR-0060-10,2019-06-13 16:45:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,13.0,ug/l,10.0,Y,Yes,-74.11451188,40.71526797
LPR-0074-02,2019-06-13 17:25:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,10.0,ug/l,10.0,N,Yes,-74.12098246,40.71700479
LPR-0074-02,2019-06-13 17:25:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,4.0,ug/l,10.0,Y,Yes,-74.12098246,40.71700479
LPR-0074-02,2019-06-13 11:00:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,1.7,ug/l,10.0,Y,Yes,-74.12098246,40.71700479
LPR-0074-02,2019-06-13 11:00:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,5.3,ug/l,10.0,Y,Yes,-74.12098246,40.71700479
LPR-0099-01,2019-06-17 12:05:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,5.8,ug/l,10.0,Y,Yes,-74.11968335,40.720425
LPR-0099-01,2019-06-17 12:05:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,9.7,ug/l,10.0,Y,Yes,-74.11968335,40.720425
LPR-0099-01,2019-06-17 15:30:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,11.0,ug/l,10.0,Y,Yes,-74.11968335,40.720425
LPR-0099-01,2019-06-17 15:30:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,17.0,ug/l,10.0,Y,Yes,-74.11968335,40.720425
LPR-0170-02,2019-06-25 11:20:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,1.8,ug/l,10.0,Y,Yes,-74.11895754,40.73061347
LPR-0170-02,2019-06-25 11:20:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,9.3,ug/l,10.0,Y,Yes,-74.11895754,40.73061347
LPR-0210-03,2019-06-21 15:45:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,10.0,ug/l,10.0,N,Yes,-74.11765335,40.73626574
LPR-0210-03,2019-06-21 15:45:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,1.4,ug/l,10.0,Y,Yes,-74.11765335,40.73626574
LPR-0220-02,2019-06-24 14:50:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,10.0,ug/l,10.0,N,Yes,-74.11788185,40.7376289
LPR-0220-02,2019-06-24 14:50:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,2.5,ug/l,10.0,Y,Yes,-74.11788185,40.7376289
LPR-0300-02,2019-06-11 13:30:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,4.5,ug/l,10.0,Y,Yes,-74.12899201,40.74143985
LPR-0300-02,2019-06-11 13:30:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,8.6,ug/l,10.0,Y,Yes,-74.12899201,40.74143985
LPR-0321-01,2019-06-25 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,10.0,ug/l,10.0,N,Yes,-74.13327493,40.74240449
LPR-0321-01,2019-06-25 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,2.0,ug/l,10.0,Y,Yes,-74.13327493,40.74240449
LPR-0325-01,2019-06-21 11:25:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,5.4,ug/l,10.0,Y,Yes,-74.1339389,40.74133847
LPR-0325-01,2019-06-21 11:25:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,9.0,ug/l,10.0,Y,Yes,-74.1339389,40.74133847
LPR-0340-06,2019-06-12 14:00:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,12.0,ug/l,1.0,Y,Yes,-74.13674033,40.74175997
LPR-0340-06,2019-06-12 14:00:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,47.0,ug/l,1.0,Y,Yes,-74.13674033,40.74175997
LPR-0340-09,2019-06-11 15:00:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,3.9,ug/l,10.0,Y,Yes,-74.13669353,40.74120442
LPR-0340-09,2019-06-11 15:00:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,12.0,ug/l,10.0,Y,Yes,-74.13669353,40.74120442
LPR-0374-03,2019-06-20 15:30:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,3.8,ug/l,10.0,Y,Yes,-74.14176444,40.73885986
LPR-0374-03,2019-06-20 15:30:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,7.3,ug/l,10.0,Y,Yes,-74.14176444,40.73885986
LPR-0380-05,2019-06-19 16:20:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,5.5,ug/l,10.0,Y,Yes,-74.14312836,40.73853202
LPR-0380-05,2019-06-19 16:20:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,8.2,ug/l,10.0,Y,Yes,-74.14312836,40.73853202
LPR-0430-02,2019-06-27 11:15:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,3.1,ug/l,10.0,Y,Yes,-74.14938052,40.73324898
LPR-0430-02,2019-06-27 11:15:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,14.0,ug/l,10.0,Y,Yes,-74.14938052,40.73324898
LPR-0450-10,2019-06-20 11:10:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,2.2,ug/l,10.0,Y,Yes,-74.15341584,40.73372834
LPR-0450-10,2019-06-20 11:10:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,8.1,ug/l,10.0,Y,Yes,-74.15341584,40.73372834
LPR-0480-02R,2019-06-18 17:25:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,8.7,ug/l,10.0,Y,Yes,-74.15886238,40.73394289
LPR-0480-02R,2019-06-18 17:25:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,21.0,ug/l,10.0,Y,Yes,-74.15886238,40.73394289
LPR-0510-05,2019-06-26 14:30:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,5.3,ug/l,10.0,Y,Yes,-74.16202016,40.7374817
LPR-0510-05,2019-06-26 14:30:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,23.0,ug/l,10.0,Y,Yes,-74.16202016,40.7374817
LPR-0510-07,2019-06-19 11:50:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,14.0,ug/l,10.0,Y,Yes,-74.16308085,40.73715645
LPR-0510-07,2019-06-19 11:50:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,27.0,ug/l,10.0,Y,Yes,-74.16308085,40.73715645
LPR-0530-04,2019-06-18 12:45:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,25.0,ug/l,10.0,Y,Yes,-74.16359001,40.74010598
LPR-0530-04,2019-06-18 12:45:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,53.0,ug/l,10.0,Y,Yes,-74.16359001,40.74010598
LPR-0560-03,2019-06-24 11:05:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,4.4,ug/l,10.0,Y,Yes,-74.16552115,40.74421152
LPR-0560-03,2019-06-24 11:05:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,16.0,ug/l,10.0,Y,Yes,-74.16552115,40.74421152
LPR-0625-03,2019-06-14 11:25:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,7.5,ug/l,10.0,Y,Yes,-74.1642667,40.75352923
LPR-0625-03,2019-06-14 11:25:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,25.0,ug/l,10.0,Y,Yes,-74.1642667,40.75352923
LPR-0640-01,2019-06-14 14:45:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,4.7,ug/l,1.0,Y,Yes,-74.1650289,40.75575814
LPR-0640-01,2019-06-14 14:45:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,24.0,ug/l,1.0,Y,Yes,-74.1650289,40.75575814
LPR-0650-05,2019-06-13 14:00:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,1.7,ug/l,1.0,Y,Yes,-74.16365098,40.75709332
LPR-0650-05,2019-06-13 14:00:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,12.0,ug/l,1.0,Y,Yes,-74.16365098,40.75709332
LPR-0700-04,2019-06-28 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,27.0,ug/l,1.0,Y,Yes,-74.15996203,40.76352307
LPR-0700-04,2019-06-28 14:15:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,44.0,ug/l,1.0,Y,Yes,-74.15996203,40.76352307
LPR-0715-03,2019-06-28 11:05:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,16.0,ug/l,1.0,Y,Yes,-74.15891348,40.76579652
LPR-0715-03,2019-06-28 11:05:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,43.0,ug/l,1.0,Y,Yes,-74.15891348,40.76579652
LPR-0751-01,2019-06-26 11:25:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,160.0,ug/l,10.0,Y,Yes,-74.15694025,40.77024753
LPR-0751-01,2019-06-26 11:25:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,560.0,ug/l,10.0,Y,Yes,-74.15694025,40.77024753
LPR-0765-01,2019-06-12 10:15:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,63.0,ug/l,10.0,Y,Yes,-74.15513839,40.77185951
LPR-0765-01,2019-06-12 10:15:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,150.0,ug/l,10.0,Y,Yes,-74.15513839,40.77185951
LPR-0790-01,2019-06-27 14:50:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,7.3,ug/l,10.0,Y,Yes,-74.15287657,40.77514289
LPR-0790-01,2019-06-27 14:50:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,28.0,ug/l,10.0,Y,Yes,-74.15287657,40.77514289
LPR-0650-05,2019-06-13 00:00:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,5.9,ug/l,1.0,Y,Yes,-74.16365098,40.75709332
LPR-0650-05,2019-06-13 00:00:00,2019 OU2 PDI Porewater Passive Sampler,SW6020,7439-92-1,Lead,15.0,ug/l,1.0,Y,Yes,-74.16365098,40.75709332
LPR-0060-10,2019-06-13 16:05:00,2019 OU2 PDI Porewater Passive Sampler,SW6010,7439-92-1,Lead,150.0,mg/kg,1.8,Y,Yes,-74.11451188,40.71526797
LPR-0060-10,2019-06-13 16:45:00,2019 OU2 PDI Porewater Passive Sampler,SW6010,7439-92-1,Lead,270.0,mg/kg,4.6,Y,Yes,-74.11451188,40.71526797
LPR-0074-02,2019-06-13 17:25:00,2019 OU2 PDI Porewater Passive Sampler,SW6010,7439-92-1,Lead,250.0,mg/kg,4.6,Y,Yes,-74.12098246,40.71700479
